,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv
11,2.0,14.0,"(1, 4, 1)",210972.61995975696,279.5915518745947,-0.13990825688073394,667.0,253.0,138.79121009631697,1.0015574698166396,-0.964929408076598,0.03662806174004159,0.8112059423493773,497.0,346.3480907988378,159.95909009171012,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,4228.250290420081,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
12,2.0,14.0,"(1, 4, 1)",211401.81366981287,264.1504034915485,-0.1169724770642202,658.0,218.0,112.25862995778988,0.8592807070923736,-0.964929408076598,-0.10564870098422445,0.9999999999999999,487.0,316.23567161216965,138.1157615536774,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,31757.588783358166,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
13,2.0,14.0,"(1, 4, 1)",200759.41901189458,275.24170047091843,-0.14220183486238525,677.0,263.0,136.67113813823312,1.5966273568493001,-0.964929408076598,0.631697948772702,0.8992729294635202,498.0,335.2223142930673,147.62030210393814,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,832.8838449265168,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
14,2.0,14.0,"(1, 4, 1)",198422.61099163216,249.78138103103237,-0.22247706422018343,673.0,280.0,149.8632710172843,1.518582736857736,-0.964929408076598,0.553653328781138,0.6798657425322026,533.0,366.8310237698006,167.08474195288616,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,5028.370482946659,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
15,2.0,14.0,"(1, 4, 9)",204699.6766055046,298.7713789151059,-0.2683486238532109,654.0,298.0,155.0612782096162,1.7126453126983976,-0.964929408076598,0.7477159046217996,0.9999999999999999,553.0,354.71819801075895,153.78304261823413,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,8509.260459483281,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
16,2.0,14.0,"(1, 4, 9)",201705.60956190192,247.34057080625993,-0.21788990825688082,704.0,276.0,147.24808997063425,1.6515654707808327,-0.964929408076598,0.6866360627042346,0.8060855746848786,531.0,365.4982900096798,162.16503326739794,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,13495.260688275128,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
17,2.0,14.0,"(1, 4, 9)",210761.96087207072,315.7469095409996,-0.20642201834862384,685.0,312.0,168.4755175092215,1.7401297639956477,-0.964929408076598,0.7752003559190498,0.9999999999999999,526.0,355.23231834955556,158.64039741053767,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,31117.73598561602,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
18,2.0,14.0,"(1, 4, 9)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
19,2.0,14.0,"(1, 4, 9)",201455.84819324434,260.34244455194965,-0.18807339449541294,670.0,283.0,146.50255970460037,1.506514861424362,-0.964929408076598,0.541585453347764,0.9999999999999999,518.0,348.46807601271024,156.11315410897322,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,1995.133281334478,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
20,2.0,14.0,"(1, 9, 1)",198880.3945380824,257.37297422682224,-0.32339449541284404,662.0,285.0,152.95424152340465,1.7879933142912148,-0.964929408076598,0.8230639062146168,0.8992729294635202,577.0,374.5544019231385,156.94420967451896,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,14328.542526905483,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
21,2.0,14.0,"(1, 9, 1)",188165.21318626756,246.18990090664428,-0.22247706422018343,742.0,275.0,155.12575543732254,1.3452578262734978,-0.964929408076598,0.3803284181968998,0.9999999999999999,533.0,355.92836357896516,158.66193130731884,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,27035.657063909486,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
22,2.0,14.0,"(1, 9, 1)",195525.6146186281,245.09080285745577,-0.17889908256880727,699.0,212.0,132.113587491976,0.9330049643955625,-0.964929408076598,-0.03192444368103548,0.8992729294635202,514.0,341.15978661032136,146.72185757957203,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,15881.389732173411,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
23,2.0,14.0,"(1, 9, 1)",200759.41901189458,275.24170047091843,-0.14220183486238525,677.0,263.0,136.67113813823312,1.5966273568493001,-0.964929408076598,0.631697948772702,0.8992729294635202,498.0,335.2223142930673,147.62030210393814,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,832.8838449265168,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
24,2.0,14.0,"(1, 9, 1)",204438.52504845685,275.59689327497546,-0.1972477064220184,706.0,345.0,171.9505742938941,1.8807201785483052,-0.964929408076598,0.9157907704717072,0.9425461421665517,522.0,360.4857833535187,167.47806149973027,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,987.5435738780361,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
25,2.0,14.0,"(1, 9, 4)",208037.88885355383,371.4484991437999,-0.17201834862385312,662.0,303.0,154.16873872481412,1.0221573280486762,-0.964929408076598,0.057227919972078316,0.8992729294635202,511.0,336.5486591861569,143.24136845891027,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,5171.048211434041,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
26,2.0,14.0,"(1, 9, 4)",210972.61995975696,279.5915518745947,-0.13990825688073394,667.0,253.0,138.79121009631697,1.0015574698166396,-0.964929408076598,0.03662806174004159,0.8112059423493773,497.0,346.3480907988378,159.95909009171012,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,4228.250290420081,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
27,2.0,14.0,"(1, 9, 4)",195525.6146186281,245.09080285745577,-0.17889908256880727,699.0,212.0,132.113587491976,0.9330049643955625,-0.964929408076598,-0.03192444368103548,0.8992729294635202,514.0,341.15978661032136,146.72185757957203,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,15881.389732173411,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
28,2.0,14.0,"(1, 9, 4)",200759.41901189458,275.24170047091843,-0.14220183486238525,677.0,263.0,136.67113813823312,1.5966273568493001,-0.964929408076598,0.631697948772702,0.8992729294635202,498.0,335.2223142930673,147.62030210393814,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,832.8838449265168,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
29,2.0,14.0,"(1, 9, 4)",209724.86572340896,264.04644470731574,-0.2637614678899083,717.0,233.0,141.22322755127783,1.081515691730798,-0.964929408076598,0.11658628365420007,0.8992729294635202,551.0,356.3495474951526,150.8529940658155,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,6273.884248830145,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
30,2.0,14.0,"(4, 1, 1)",208248.64429354394,262.5966695520345,-0.21330275229357798,653.0,307.0,153.73678805022564,1.5177288100106705,-0.964929408076598,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,4960.292771443928,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
31,2.0,14.0,"(4, 1, 1)",207310.22800805132,260.9228184971141,-0.14678899082568808,706.0,301.0,155.18376203714098,1.3413092592743165,-0.964929408076598,0.37637985119771866,0.8992729294635202,500.0,326.9648299129434,137.73907570580832,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,7890.64224212573,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
32,2.0,14.0,"(4, 1, 1)",192116.21123804658,254.97060213235034,-0.15366972477064222,721.0,232.0,119.10499569707393,0.8573879204900082,-0.964929408076598,-0.1075414875865898,0.9425461421665517,503.0,344.7680379617577,156.04572019420968,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,12471.986351591884,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
33,2.0,14.0,"(4, 1, 1)",217239.2037739698,255.56054256986235,-0.07110091743119273,645.0,338.0,160.2747640771934,1.398464686859074,-0.964929408076598,0.43353527878247605,0.8992729294635202,467.0,326.8317610025072,147.47253191871965,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,15646.900917148712,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
34,2.0,14.0,"(4, 1, 1)",214867.81122076022,228.8932425228601,-0.2316513761467891,720.0,271.0,157.45157985869815,0.964929408076598,-0.964929408076598,0.0,0.8992729294635202,537.0,359.97361014385484,150.8374393094767,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,11416.829746181407,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
35,2.0,14.0,"(4, 1, 9)",204699.6766055046,298.7713789151059,-0.2683486238532109,654.0,298.0,155.0612782096162,1.7126453126983976,-0.964929408076598,0.7477159046217996,0.9999999999999999,553.0,354.71819801075895,153.78304261823413,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,8509.260459483281,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
36,2.0,14.0,"(4, 1, 9)",201705.60956190192,247.34057080625993,-0.21788990825688082,704.0,276.0,147.24808997063425,1.6515654707808327,-0.964929408076598,0.6866360627042346,0.8060855746848786,531.0,365.4982900096798,162.16503326739794,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,13495.260688275128,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
37,2.0,14.0,"(4, 1, 9)",210761.96087207072,315.7469095409996,-0.20642201834862384,685.0,312.0,168.4755175092215,1.7401297639956477,-0.964929408076598,0.7752003559190498,0.9999999999999999,526.0,355.23231834955556,158.64039741053767,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,31117.73598561602,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
38,2.0,14.0,"(4, 1, 9)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
39,2.0,14.0,"(4, 1, 9)",201455.84819324434,260.34244455194965,-0.18807339449541294,670.0,283.0,146.50255970460037,1.506514861424362,-0.964929408076598,0.541585453347764,0.9999999999999999,518.0,348.46807601271024,156.11315410897322,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,1995.133281334478,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
40,2.0,14.0,"(4, 4, 9)",198252.34220272905,282.37151603141524,-0.1490825688073394,675.0,292.0,151.94735930578062,1.3295999467590525,-0.964929408076598,0.3646705386824544,0.8992729294635202,501.0,337.8949540907647,146.17249595396513,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,14956.594862258818,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
41,2.0,14.0,"(4, 4, 9)",194753.15513419846,348.95878922301034,-0.1834862385321101,653.0,276.0,147.04421103872127,1.330224578432842,-0.964929408076598,0.365295170356244,0.6798657425322026,516.0,355.2942442539704,162.53425642869988,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,20447.715115978586,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
42,2.0,14.0,"(4, 4, 9)",201259.2916823982,233.2071771698895,-0.15596330275229353,697.0,246.0,130.75167302944922,1.417451362685416,-0.964929408076598,0.452521954608818,0.9999999999999999,504.0,329.8090356554835,142.19290595216688,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,21615.06679594351,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
43,2.0,14.0,"(4, 4, 9)",201698.63660707406,287.54800638514456,-0.016055045871559592,683.0,222.0,144.62710672622887,1.158241263508034,-0.964929408076598,0.19331185543143595,0.9999999999999999,443.0,295.2304184869845,129.0164538752023,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,106.33375025296118,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
44,2.0,14.0,"(4, 4, 9)",203522.429590479,267.3958829597674,-0.2316513761467891,712.0,311.0,170.66341142728865,1.4777847550349263,-0.964929408076598,0.5128553469583285,0.6441322455870092,537.0,365.6706168124532,163.65559251933107,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,71.44811590018799,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
45,2.0,14.0,"(4, 9, 1)",198880.3945380824,257.37297422682224,-0.32339449541284404,662.0,285.0,152.95424152340465,1.7879933142912148,-0.964929408076598,0.8230639062146168,0.8992729294635202,577.0,374.5544019231385,156.94420967451896,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,14328.542526905483,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
46,2.0,14.0,"(4, 9, 1)",210972.61995975696,279.5915518745947,-0.13990825688073394,667.0,253.0,138.79121009631697,1.0015574698166396,-0.964929408076598,0.03662806174004159,0.8112059423493773,497.0,346.3480907988378,159.95909009171012,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,4228.250290420081,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
47,2.0,14.0,"(4, 9, 1)",211401.81366981287,264.1504034915485,-0.1169724770642202,658.0,218.0,112.25862995778988,0.8592807070923736,-0.964929408076598,-0.10564870098422445,0.9999999999999999,487.0,316.23567161216965,138.1157615536774,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,31757.588783358166,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
48,2.0,14.0,"(4, 9, 1)",228312.0378183362,404.27787490837346,-0.09403669724770647,620.0,289.0,151.39022425506872,1.917240381328731,-0.964929408076598,0.9523109732521331,0.6441322455870092,477.0,350.6493975468944,160.42200143859017,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,26719.73496151509,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
49,2.0,14.0,"(4, 9, 1)",197833.14089595375,244.47968881896585,-0.12844036697247696,692.0,340.0,164.85751423577878,1.7908311319013703,-0.964929408076598,0.8259017238247723,0.9425461421665517,492.0,333.43964971190815,152.48493975903614,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,5617.840578625066,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
50,2.0,14.0,"(4, 9, 4)",208037.88885355383,371.4484991437999,-0.17201834862385312,662.0,303.0,154.16873872481412,1.0221573280486762,-0.964929408076598,0.057227919972078316,0.8992729294635202,511.0,336.5486591861569,143.24136845891027,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,5171.048211434041,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
51,2.0,14.0,"(4, 9, 4)",205018.0010005286,262.6148690953359,-0.21330275229357798,697.0,242.0,134.94072772888103,1.2164782823698297,-0.964929408076598,0.25154887429323175,0.8060855746848786,529.0,367.4901359220408,162.17132709944255,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,10182.869249648444,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
52,2.0,14.0,"(4, 9, 4)",197105.97461979458,287.74896357359927,0.14449541284403666,661.0,248.0,124.08867796862049,1.0345273562637538,-0.964929408076598,0.0695979481871557,0.9999999999999999,373.0,263.32679316772914,123.66417910447761,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,17461.74973333988,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
53,2.0,14.0,"(4, 9, 4)",200759.41901189458,275.24170047091843,-0.14220183486238525,677.0,263.0,136.67113813823312,1.5966273568493001,-0.964929408076598,0.631697948772702,0.8992729294635202,498.0,335.2223142930673,147.62030210393814,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,832.8838449265168,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
54,2.0,14.0,"(4, 9, 4)",207744.33977464586,264.1456809203535,-0.2821100917431192,717.0,281.0,166.41514354168612,1.5315177770411483,-0.964929408076598,0.5665883689645502,0.8992729294635202,559.0,355.27594908746636,146.43706167955403,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,4293.358300067048,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
55,2.0,14.0,"(9, 1, 1)",194078.97305764412,251.9113585695051,-0.25,714.0,339.0,177.49084483431815,1.826810558073071,-0.964929408076598,0.861881149996473,0.9425461421665517,545.0,364.6052660069517,166.098003956123,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,19129.964007343748,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
56,2.0,14.0,"(9, 1, 1)",199186.47439397246,200.72840892036626,-0.25,723.0,309.0,153.94479530013348,1.5942159507541218,-0.964929408076598,0.6292865426775239,0.9425461421665517,545.0,363.07988101793796,161.6911976263262,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,16014.395856204588,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
57,2.0,14.0,"(9, 1, 1)",203067.7801302304,289.64175824176505,-0.07110091743119273,683.0,227.0,124.30607386608267,0.9231152168432498,-0.964929408076598,-0.04181419123334814,0.6441322455870092,467.0,354.84785472086486,167.27971587843913,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,23423.555243775714,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
58,2.0,14.0,"(9, 1, 1)",211734.98095409755,352.0339452594282,-0.15137614678899092,657.0,321.0,154.98709623707387,1.7309534286453676,-0.964929408076598,0.7660240205687695,0.9425461421665517,502.0,335.5294323900662,151.06096025894624,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,10142.678097276454,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
59,2.0,14.0,"(9, 1, 1)",206898.94218154083,221.7854547703111,-0.24541284403669716,690.0,241.0,140.0142849854971,1.1513105335870881,-0.964929408076598,0.18638112551049005,0.8992729294635202,543.0,363.46526656614657,155.79729365222082,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,3447.9607069620106,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
60,2.0,14.0,"(9, 1, 4)",202809.90417369956,289.05474050647985,-0.1353211009174311,686.0,206.0,145.28936643815334,0.991634676919997,-0.964929408076598,0.026705268843398994,0.8060855746848786,495.0,350.93161727037364,155.08065096205718,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,10399.032891288312,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
